Running prime number generator program on 30 CPU cores
65582 11047
number of parameters: 1.59M
Adjusting learning rate of group 0 to 1.0000e-04.
At iter 10/65582, epoch 1, the losses are 75.187 (train). the base losses are 103.161 (train). The time used is 58.007s. 
At iter 4550/65582, epoch 1, the losses are 4.457 (train). the base losses are 103.814 (train). The time used is 14.881s. 
At iter 4550/65582, epoch 1, the losses are 4.432 (test). the base losses are 104.809 (test). 
At iter 4560/65582, epoch 1, the losses are 4.424 (train). the base losses are 102.991 (train). The time used is 19.410s. 
At iter 4570/65582, epoch 1, the losses are 4.471 (train). the base losses are 103.752 (train). The time used is 11.777s. 
At iter 4580/65582, epoch 1, the losses are 4.367 (train). the base losses are 103.266 (train). The time used is 13.598s. 
At iter 4590/65582, epoch 1, the losses are 4.451 (train). the base losses are 103.228 (train). The time used is 17.317s. 
At iter 4600/65582, epoch 1, the losses are 4.432 (train). the base losses are 103.225 (train). The time used is 14.329s. 
At iter 4600/65582, epoch 1, the losses are 4.468 (test). the base losses are 103.070 (test). 
At iter 4610/65582, epoch 1, the losses are 4.437 (train). the base losses are 103.368 (train). The time used is 14.968s. 
At iter 4620/65582, epoch 1, the losses are 4.398 (train). the base losses are 103.247 (train). The time used is 10.656s. 
At iter 4630/65582, epoch 1, the losses are 4.448 (train). the base losses are 103.655 (train). The time used is 13.715s. 
At iter 4640/65582, epoch 1, the losses are 4.451 (train). the base losses are 101.950 (train). The time used is 15.895s. 
At iter 4650/65582, epoch 1, the losses are 4.443 (train). the base losses are 103.473 (train). The time used is 11.411s. 
At iter 4650/65582, epoch 1, the losses are 4.443 (test). the base losses are 102.265 (test). 
At iter 4660/65582, epoch 1, the losses are 4.396 (train). the base losses are 103.056 (train). The time used is 16.293s. 
At iter 4670/65582, epoch 1, the losses are 4.445 (train). the base losses are 103.425 (train). The time used is 7.472s. 
At iter 4680/65582, epoch 1, the losses are 4.406 (train). the base losses are 102.928 (train). The time used is 20.846s. 
At iter 4690/65582, epoch 1, the losses are 4.433 (train). the base losses are 104.855 (train). The time used is 7.795s. 
At iter 4700/65582, epoch 1, the losses are 4.434 (train). the base losses are 103.408 (train). The time used is 15.226s. 
At iter 4700/65582, epoch 1, the losses are 4.437 (test). the base losses are 105.013 (test). 
At iter 4710/65582, epoch 1, the losses are 4.443 (train). the base losses are 102.800 (train). The time used is 19.254s. 
At iter 4720/65582, epoch 1, the losses are 4.431 (train). the base losses are 103.164 (train). The time used is 17.094s. 
At iter 4730/65582, epoch 1, the losses are 4.436 (train). the base losses are 102.306 (train). The time used is 12.287s. 
At iter 4740/65582, epoch 1, the losses are 4.399 (train). the base losses are 103.330 (train). The time used is 10.258s. 
At iter 4750/65582, epoch 1, the losses are 4.449 (train). the base losses are 102.749 (train). The time used is 11.207s. 
At iter 4750/65582, epoch 1, the losses are 4.478 (test). the base losses are 105.558 (test). 
At iter 4760/65582, epoch 1, the losses are 4.400 (train). the base losses are 103.481 (train). The time used is 19.769s. 
At iter 4770/65582, epoch 1, the losses are 4.454 (train). the base losses are 104.518 (train). The time used is 12.845s. 
At iter 4780/65582, epoch 1, the losses are 4.454 (train). the base losses are 103.059 (train). The time used is 15.243s. 
At iter 4790/65582, epoch 1, the losses are 4.423 (train). the base losses are 104.457 (train). The time used is 11.966s. 
At iter 4800/65582, epoch 1, the losses are 4.435 (train). the base losses are 102.346 (train). The time used is 18.071s. 
At iter 4800/65582, epoch 1, the losses are 4.443 (test). the base losses are 102.537 (test). 
At iter 4810/65582, epoch 1, the losses are 4.326 (train). the base losses are 103.697 (train). The time used is 19.407s. 
At iter 4820/65582, epoch 1, the losses are 4.453 (train). the base losses are 102.870 (train). The time used is 9.535s. 
At iter 4830/65582, epoch 1, the losses are 4.435 (train). the base losses are 103.568 (train). The time used is 11.865s. 
At iter 4840/65582, epoch 1, the losses are 4.429 (train). the base losses are 103.405 (train). The time used is 9.356s. 
At iter 4850/65582, epoch 1, the losses are 4.431 (train). the base losses are 102.568 (train). The time used is 8.854s. 
At iter 4850/65582, epoch 1, the losses are 4.474 (test). the base losses are 103.679 (test). 
At iter 4860/65582, epoch 1, the losses are 4.443 (train). the base losses are 102.861 (train). The time used is 24.840s. 
At iter 4870/65582, epoch 1, the losses are 4.341 (train). the base losses are 102.286 (train). The time used is 13.783s. 
At iter 4880/65582, epoch 1, the losses are 4.434 (train). the base losses are 102.815 (train). The time used is 12.818s. 
At iter 4890/65582, epoch 1, the losses are 4.403 (train). the base losses are 103.478 (train). The time used is 8.630s. 
At iter 4900/65582, epoch 1, the losses are 4.395 (train). the base losses are 104.345 (train). The time used is 12.520s. 
At iter 4900/65582, epoch 1, the losses are 4.492 (test). the base losses are 103.442 (test). 
At iter 4910/65582, epoch 1, the losses are 4.418 (train). the base losses are 101.831 (train). The time used is 22.024s. 
At iter 4920/65582, epoch 1, the losses are 4.420 (train). the base losses are 104.544 (train). The time used is 12.437s. 
At iter 4930/65582, epoch 1, the losses are 4.423 (train). the base losses are 102.485 (train). The time used is 8.967s. 
At iter 4940/65582, epoch 1, the losses are 4.350 (train). the base losses are 102.701 (train). The time used is 15.148s. 
At iter 4950/65582, epoch 1, the losses are 4.396 (train). the base losses are 102.769 (train). The time used is 11.414s. 
At iter 4950/65582, epoch 1, the losses are 4.363 (test). the base losses are 104.348 (test). 
At iter 4960/65582, epoch 1, the losses are 4.424 (train). the base losses are 104.039 (train). The time used is 16.850s. 
At iter 4970/65582, epoch 1, the losses are 4.444 (train). the base losses are 102.028 (train). The time used is 11.885s. 
At iter 4980/65582, epoch 1, the losses are 4.409 (train). the base losses are 104.543 (train). The time used is 13.430s. 
At iter 4990/65582, epoch 1, the losses are 4.417 (train). the base losses are 103.015 (train). The time used is 9.896s. 
At iter 5000/65582, epoch 1, the losses are 4.379 (train). the base losses are 103.877 (train). The time used is 15.556s. 
At iter 5000/65582, epoch 1, the losses are 4.393 (test). the base losses are 105.132 (test). 
At iter 5010/65582, epoch 1, the losses are 4.456 (train). the base losses are 103.849 (train). The time used is 22.295s. 
At iter 5020/65582, epoch 1, the losses are 4.457 (train). the base losses are 103.843 (train). The time used is 14.087s. 
At iter 5030/65582, epoch 1, the losses are 4.377 (train). the base losses are 104.195 (train). The time used is 8.665s. 
At iter 5040/65582, epoch 1, the losses are 4.429 (train). the base losses are 103.033 (train). The time used is 9.929s. 
At iter 5050/65582, epoch 1, the losses are 4.392 (train). the base losses are 102.510 (train). The time used is 14.016s. 
At iter 5050/65582, epoch 1, the losses are 4.488 (test). the base losses are 104.040 (test). 
At iter 5060/65582, epoch 1, the losses are 4.409 (train). the base losses are 103.074 (train). The time used is 22.107s. 
At iter 5070/65582, epoch 1, the losses are 4.383 (train). the base losses are 103.404 (train). The time used is 8.616s. 
At iter 5080/65582, epoch 1, the losses are 4.463 (train). the base losses are 103.101 (train). The time used is 20.765s. 
At iter 5090/65582, epoch 1, the losses are 4.424 (train). the base losses are 103.135 (train). The time used is 14.694s. 
At iter 5100/65582, epoch 1, the losses are 4.370 (train). the base losses are 103.867 (train). The time used is 16.432s. 
At iter 5100/65582, epoch 1, the losses are 4.465 (test). the base losses are 104.777 (test). 
At iter 5110/65582, epoch 1, the losses are 4.435 (train). the base losses are 100.293 (train). The time used is 19.045s. 
At iter 5120/65582, epoch 1, the losses are 4.431 (train). the base losses are 102.751 (train). The time used is 11.588s. 
At iter 5130/65582, epoch 1, the losses are 4.456 (train). the base losses are 102.678 (train). The time used is 10.515s. 
At iter 5140/65582, epoch 1, the losses are 4.407 (train). the base losses are 103.331 (train). The time used is 13.437s. 
At iter 5150/65582, epoch 1, the losses are 4.364 (train). the base losses are 102.854 (train). The time used is 13.511s. 
At iter 5150/65582, epoch 1, the losses are 4.455 (test). the base losses are 104.839 (test). 
At iter 5160/65582, epoch 1, the losses are 4.380 (train). the base losses are 103.663 (train). The time used is 27.125s. 
At iter 5170/65582, epoch 1, the losses are 4.394 (train). the base losses are 104.036 (train). The time used is 14.228s. 
At iter 5180/65582, epoch 1, the losses are 4.389 (train). the base losses are 103.676 (train). The time used is 13.161s. 
At iter 5190/65582, epoch 1, the losses are 4.428 (train). the base losses are 103.828 (train). The time used is 16.036s. 
At iter 5200/65582, epoch 1, the losses are 4.403 (train). the base losses are 103.655 (train). The time used is 11.097s. 
At iter 5200/65582, epoch 1, the losses are 4.345 (test). the base losses are 104.596 (test). 
At iter 5210/65582, epoch 1, the losses are 4.419 (train). the base losses are 103.013 (train). The time used is 22.655s. 
At iter 5220/65582, epoch 1, the losses are 4.435 (train). the base losses are 103.860 (train). The time used is 15.490s. 
At iter 5230/65582, epoch 1, the losses are 4.402 (train). the base losses are 103.589 (train). The time used is 12.085s. 
At iter 5240/65582, epoch 1, the losses are 4.404 (train). the base losses are 104.209 (train). The time used is 14.415s. 
At iter 5250/65582, epoch 1, the losses are 4.447 (train). the base losses are 101.325 (train). The time used is 17.261s. 
At iter 5250/65582, epoch 1, the losses are 4.401 (test). the base losses are 102.981 (test). 
At iter 5260/65582, epoch 1, the losses are 4.439 (train). the base losses are 103.149 (train). The time used is 33.953s. 
At iter 5270/65582, epoch 1, the losses are 4.425 (train). the base losses are 103.333 (train). The time used is 14.780s. 
At iter 5280/65582, epoch 1, the losses are 4.421 (train). the base losses are 102.969 (train). The time used is 11.190s. 
At iter 5290/65582, epoch 1, the losses are 4.354 (train). the base losses are 103.494 (train). The time used is 15.093s. 
At iter 5300/65582, epoch 1, the losses are 4.409 (train). the base losses are 101.655 (train). The time used is 15.314s. 
At iter 5300/65582, epoch 1, the losses are 4.461 (test). the base losses are 103.809 (test). 
At iter 5310/65582, epoch 1, the losses are 4.350 (train). the base losses are 103.830 (train). The time used is 24.898s. 
At iter 5320/65582, epoch 1, the losses are 4.433 (train). the base losses are 103.232 (train). The time used is 11.930s. 
At iter 5330/65582, epoch 1, the losses are 4.278 (train). the base losses are 104.840 (train). The time used is 10.550s. 
At iter 5340/65582, epoch 1, the losses are 4.430 (train). the base losses are 101.815 (train). The time used is 14.653s. 
At iter 5350/65582, epoch 1, the losses are 4.470 (train). the base losses are 104.200 (train). The time used is 7.376s. 
At iter 5350/65582, epoch 1, the losses are 4.391 (test). the base losses are 104.981 (test). 
At iter 5360/65582, epoch 1, the losses are 4.338 (train). the base losses are 103.914 (train). The time used is 19.218s. 
At iter 5370/65582, epoch 1, the losses are 4.413 (train). the base losses are 102.950 (train). The time used is 12.099s. 
At iter 5380/65582, epoch 1, the losses are 4.406 (train). the base losses are 103.573 (train). The time used is 14.751s. 
At iter 5390/65582, epoch 1, the losses are 4.350 (train). the base losses are 103.037 (train). The time used is 10.337s. 
At iter 5400/65582, epoch 1, the losses are 4.385 (train). the base losses are 103.655 (train). The time used is 15.137s. 
At iter 5400/65582, epoch 1, the losses are 4.360 (test). the base losses are 104.688 (test). 
At iter 5410/65582, epoch 1, the losses are 4.387 (train). the base losses are 104.371 (train). The time used is 23.049s. 
At iter 5420/65582, epoch 1, the losses are 4.415 (train). the base losses are 103.043 (train). The time used is 15.430s. 
At iter 5430/65582, epoch 1, the losses are 4.388 (train). the base losses are 103.834 (train). The time used is 18.090s. 
At iter 5440/65582, epoch 1, the losses are 4.315 (train). the base losses are 102.675 (train). The time used is 17.897s. 
At iter 5450/65582, epoch 1, the losses are 4.414 (train). the base losses are 103.007 (train). The time used is 18.422s. 
At iter 5450/65582, epoch 1, the losses are 4.427 (test). the base losses are 104.593 (test). 
At iter 5460/65582, epoch 1, the losses are 4.398 (train). the base losses are 103.016 (train). The time used is 23.737s. 
At iter 5470/65582, epoch 1, the losses are 4.370 (train). the base losses are 103.617 (train). The time used is 11.943s. 
At iter 5480/65582, epoch 1, the losses are 4.411 (train). the base losses are 105.573 (train). The time used is 13.134s. 
At iter 5490/65582, epoch 1, the losses are 4.395 (train). the base losses are 102.944 (train). The time used is 13.037s. 
At iter 5500/65582, epoch 1, the losses are 4.402 (train). the base losses are 103.247 (train). The time used is 10.518s. 
At iter 5500/65582, epoch 1, the losses are 4.433 (test). the base losses are 104.513 (test). 
At iter 5510/65582, epoch 1, the losses are 4.429 (train). the base losses are 103.302 (train). The time used is 22.454s. 
At iter 5520/65582, epoch 1, the losses are 4.407 (train). the base losses are 103.842 (train). The time used is 9.687s. 
At iter 5530/65582, epoch 1, the losses are 4.424 (train). the base losses are 103.234 (train). The time used is 8.999s. 
At iter 5540/65582, epoch 1, the losses are 4.392 (train). the base losses are 103.247 (train). The time used is 8.150s. 
At iter 5550/65582, epoch 1, the losses are 4.398 (train). the base losses are 103.647 (train). The time used is 19.166s. 
At iter 5550/65582, epoch 1, the losses are 4.383 (test). the base losses are 104.321 (test). 
At iter 5560/65582, epoch 1, the losses are 4.398 (train). the base losses are 103.172 (train). The time used is 22.343s. 
At iter 5570/65582, epoch 1, the losses are 4.354 (train). the base losses are 104.442 (train). The time used is 16.204s. 
At iter 5580/65582, epoch 1, the losses are 4.370 (train). the base losses are 104.246 (train). The time used is 13.704s. 
At iter 5590/65582, epoch 1, the losses are 4.362 (train). the base losses are 103.087 (train). The time used is 15.165s. 
At iter 5600/65582, epoch 1, the losses are 4.392 (train). the base losses are 104.209 (train). The time used is 10.355s. 
At iter 5600/65582, epoch 1, the losses are 4.409 (test). the base losses are 103.679 (test). 
At iter 5610/65582, epoch 1, the losses are 4.438 (train). the base losses are 102.262 (train). The time used is 23.417s. 
At iter 5620/65582, epoch 1, the losses are 4.358 (train). the base losses are 102.910 (train). The time used is 11.360s. 
At iter 5630/65582, epoch 1, the losses are 4.383 (train). the base losses are 103.351 (train). The time used is 16.459s. 
At iter 5640/65582, epoch 1, the losses are 4.409 (train). the base losses are 103.817 (train). The time used is 8.173s. 
At iter 5650/65582, epoch 1, the losses are 4.390 (train). the base losses are 103.735 (train). The time used is 10.820s. 
At iter 5650/65582, epoch 1, the losses are 4.386 (test). the base losses are 105.653 (test). 
At iter 5660/65582, epoch 1, the losses are 4.388 (train). the base losses are 100.954 (train). The time used is 24.813s. 
At iter 5670/65582, epoch 1, the losses are 4.392 (train). the base losses are 103.951 (train). The time used is 14.333s. 
At iter 5680/65582, epoch 1, the losses are 4.384 (train). the base losses are 102.173 (train). The time used is 12.978s. 
At iter 5690/65582, epoch 1, the losses are 4.328 (train). the base losses are 104.110 (train). The time used is 18.044s. 
At iter 5700/65582, epoch 1, the losses are 4.378 (train). the base losses are 103.454 (train). The time used is 14.355s. 
At iter 5700/65582, epoch 1, the losses are 4.416 (test). the base losses are 104.898 (test). 
At iter 5710/65582, epoch 1, the losses are 4.366 (train). the base losses are 101.942 (train). The time used is 26.254s. 
At iter 5720/65582, epoch 1, the losses are 4.361 (train). the base losses are 101.700 (train). The time used is 15.921s. 
At iter 5730/65582, epoch 1, the losses are 4.370 (train). the base losses are 103.203 (train). The time used is 18.040s. 
At iter 5740/65582, epoch 1, the losses are 4.418 (train). the base losses are 104.513 (train). The time used is 8.105s. 
At iter 5750/65582, epoch 1, the losses are 4.421 (train). the base losses are 102.701 (train). The time used is 9.059s. 
At iter 5750/65582, epoch 1, the losses are 4.403 (test). the base losses are 103.286 (test). 
At iter 5760/65582, epoch 1, the losses are 4.411 (train). the base losses are 103.141 (train). The time used is 24.815s. 
At iter 5770/65582, epoch 1, the losses are 4.404 (train). the base losses are 103.136 (train). The time used is 7.579s. 
At iter 5780/65582, epoch 1, the losses are 4.367 (train). the base losses are 102.749 (train). The time used is 17.675s. 
At iter 5790/65582, epoch 1, the losses are 4.396 (train). the base losses are 103.879 (train). The time used is 13.763s. 
At iter 5800/65582, epoch 1, the losses are 4.357 (train). the base losses are 102.652 (train). The time used is 16.632s. 
At iter 5800/65582, epoch 1, the losses are 4.412 (test). the base losses are 102.185 (test). 
At iter 5810/65582, epoch 1, the losses are 4.405 (train). the base losses are 103.686 (train). The time used is 19.527s. 
At iter 5820/65582, epoch 1, the losses are 4.387 (train). the base losses are 103.777 (train). The time used is 11.786s. 
At iter 5830/65582, epoch 1, the losses are 4.376 (train). the base losses are 102.632 (train). The time used is 12.547s. 
At iter 5840/65582, epoch 1, the losses are 4.398 (train). the base losses are 101.648 (train). The time used is 14.849s. 
At iter 5850/65582, epoch 1, the losses are 4.401 (train). the base losses are 103.781 (train). The time used is 10.712s. 
At iter 5850/65582, epoch 1, the losses are 4.403 (test). the base losses are 103.188 (test). 
At iter 5860/65582, epoch 1, the losses are 4.408 (train). the base losses are 103.152 (train). The time used is 13.006s. 
At iter 5870/65582, epoch 1, the losses are 4.388 (train). the base losses are 102.166 (train). The time used is 14.180s. 
At iter 5880/65582, epoch 1, the losses are 4.349 (train). the base losses are 104.570 (train). The time used is 11.865s. 
At iter 5890/65582, epoch 1, the losses are 4.361 (train). the base losses are 104.460 (train). The time used is 11.756s. 
At iter 5900/65582, epoch 1, the losses are 4.395 (train). the base losses are 103.408 (train). The time used is 14.460s. 
At iter 5900/65582, epoch 1, the losses are 4.380 (test). the base losses are 104.726 (test). 
At iter 5910/65582, epoch 1, the losses are 4.342 (train). the base losses are 103.951 (train). The time used is 25.799s. 
At iter 5920/65582, epoch 1, the losses are 4.380 (train). the base losses are 103.809 (train). The time used is 12.441s. 
At iter 5930/65582, epoch 1, the losses are 4.406 (train). the base losses are 103.546 (train). The time used is 14.629s. 
At iter 5940/65582, epoch 1, the losses are 4.411 (train). the base losses are 102.435 (train). The time used is 11.281s. 
At iter 5950/65582, epoch 1, the losses are 4.346 (train). the base losses are 102.077 (train). The time used is 15.089s. 
At iter 5950/65582, epoch 1, the losses are 4.402 (test). the base losses are 102.433 (test). 
At iter 5960/65582, epoch 1, the losses are 4.389 (train). the base losses are 102.763 (train). The time used is 15.888s. 
At iter 5970/65582, epoch 1, the losses are 4.390 (train). the base losses are 103.080 (train). The time used is 10.727s. 
At iter 5980/65582, epoch 1, the losses are 4.340 (train). the base losses are 102.982 (train). The time used is 15.291s. 
At iter 5990/65582, epoch 1, the losses are 4.365 (train). the base losses are 102.814 (train). The time used is 12.792s. 
At iter 6000/65582, epoch 1, the losses are 4.391 (train). the base losses are 103.823 (train). The time used is 15.146s. 
At iter 6000/65582, epoch 1, the losses are 4.352 (test). the base losses are 103.004 (test). 
At iter 6010/65582, epoch 1, the losses are 4.393 (train). the base losses are 102.763 (train). The time used is 24.898s. 
At iter 6020/65582, epoch 1, the losses are 4.363 (train). the base losses are 104.167 (train). The time used is 10.157s. 
At iter 6030/65582, epoch 1, the losses are 4.398 (train). the base losses are 104.447 (train). The time used is 13.463s. 
At iter 6040/65582, epoch 1, the losses are 4.332 (train). the base losses are 104.041 (train). The time used is 10.574s. 
At iter 6050/65582, epoch 1, the losses are 4.410 (train). the base losses are 102.973 (train). The time used is 13.689s. 
At iter 6050/65582, epoch 1, the losses are 4.441 (test). the base losses are 101.679 (test). 
At iter 6060/65582, epoch 1, the losses are 4.366 (train). the base losses are 102.046 (train). The time used is 18.091s. 
At iter 6070/65582, epoch 1, the losses are 4.369 (train). the base losses are 103.922 (train). The time used is 12.084s. 
At iter 6080/65582, epoch 1, the losses are 4.384 (train). the base losses are 103.709 (train). The time used is 15.403s. 
At iter 6090/65582, epoch 1, the losses are 4.375 (train). the base losses are 103.420 (train). The time used is 11.085s. 
At iter 6100/65582, epoch 1, the losses are 4.399 (train). the base losses are 102.830 (train). The time used is 14.103s. 
At iter 6100/65582, epoch 1, the losses are 4.422 (test). the base losses are 103.484 (test). 
At iter 6110/65582, epoch 1, the losses are 4.373 (train). the base losses are 102.388 (train). The time used is 28.996s. 
At iter 6120/65582, epoch 1, the losses are 4.324 (train). the base losses are 104.095 (train). The time used is 11.333s. 
At iter 6130/65582, epoch 1, the losses are 4.386 (train). the base losses are 102.578 (train). The time used is 10.215s. 
At iter 6140/65582, epoch 1, the losses are 4.388 (train). the base losses are 103.883 (train). The time used is 10.920s. 
At iter 6150/65582, epoch 1, the losses are 4.344 (train). the base losses are 104.274 (train). The time used is 12.527s. 
At iter 6150/65582, epoch 1, the losses are 4.398 (test). the base losses are 103.771 (test). 
At iter 6160/65582, epoch 1, the losses are 4.328 (train). the base losses are 103.204 (train). The time used is 22.939s. 
At iter 6170/65582, epoch 1, the losses are 4.381 (train). the base losses are 104.444 (train). The time used is 10.561s. 
At iter 6180/65582, epoch 1, the losses are 4.394 (train). the base losses are 103.457 (train). The time used is 11.275s. 
At iter 6190/65582, epoch 1, the losses are 4.382 (train). the base losses are 104.297 (train). The time used is 9.998s. 
At iter 6200/65582, epoch 1, the losses are 4.357 (train). the base losses are 103.043 (train). The time used is 16.062s. 
At iter 6200/65582, epoch 1, the losses are 4.407 (test). the base losses are 103.617 (test). 
At iter 6210/65582, epoch 1, the losses are 4.345 (train). the base losses are 102.331 (train). The time used is 19.121s. 
At iter 6220/65582, epoch 1, the losses are 4.375 (train). the base losses are 102.365 (train). The time used is 10.390s. 
At iter 6230/65582, epoch 1, the losses are 4.332 (train). the base losses are 103.962 (train). The time used is 9.427s. 
At iter 6240/65582, epoch 1, the losses are 4.365 (train). the base losses are 102.777 (train). The time used is 6.403s. 
At iter 6250/65582, epoch 1, the losses are 4.439 (train). the base losses are 104.969 (train). The time used is 13.232s. 
At iter 6250/65582, epoch 1, the losses are 4.396 (test). the base losses are 102.028 (test). 
At iter 6260/65582, epoch 1, the losses are 4.337 (train). the base losses are 105.222 (train). The time used is 19.698s. 
At iter 6270/65582, epoch 1, the losses are 4.362 (train). the base losses are 103.289 (train). The time used is 17.019s. 
At iter 6280/65582, epoch 1, the losses are 4.433 (train). the base losses are 103.102 (train). The time used is 16.126s. 
At iter 6290/65582, epoch 1, the losses are 4.345 (train). the base losses are 103.365 (train). The time used is 15.825s. 
At iter 6300/65582, epoch 1, the losses are 4.383 (train). the base losses are 103.462 (train). The time used is 12.858s. 
At iter 6300/65582, epoch 1, the losses are 4.452 (test). the base losses are 105.576 (test). 
At iter 6310/65582, epoch 1, the losses are 4.367 (train). the base losses are 104.758 (train). The time used is 16.931s. 
At iter 6320/65582, epoch 1, the losses are 4.322 (train). the base losses are 103.817 (train). The time used is 14.794s. 
At iter 6330/65582, epoch 1, the losses are 4.385 (train). the base losses are 105.016 (train). The time used is 9.808s. 
At iter 6340/65582, epoch 1, the losses are 4.360 (train). the base losses are 104.533 (train). The time used is 15.231s. 
At iter 6350/65582, epoch 1, the losses are 4.368 (train). the base losses are 103.632 (train). The time used is 16.395s. 
At iter 6350/65582, epoch 1, the losses are 4.415 (test). the base losses are 102.777 (test). 
At iter 6360/65582, epoch 1, the losses are 4.355 (train). the base losses are 102.209 (train). The time used is 28.067s. 
At iter 6370/65582, epoch 1, the losses are 4.372 (train). the base losses are 105.117 (train). The time used is 17.260s. 
At iter 6380/65582, epoch 1, the losses are 4.368 (train). the base losses are 104.184 (train). The time used is 15.811s. 
At iter 6390/65582, epoch 1, the losses are 4.371 (train). the base losses are 102.191 (train). The time used is 18.048s. 
At iter 6400/65582, epoch 1, the losses are 4.385 (train). the base losses are 103.664 (train). The time used is 12.984s. 
At iter 6400/65582, epoch 1, the losses are 4.392 (test). the base losses are 104.303 (test). 
At iter 6410/65582, epoch 1, the losses are 4.379 (train). the base losses are 102.777 (train). The time used is 17.199s. 
At iter 6420/65582, epoch 1, the losses are 4.377 (train). the base losses are 103.957 (train). The time used is 6.085s. 
At iter 6430/65582, epoch 1, the losses are 4.403 (train). the base losses are 104.064 (train). The time used is 18.102s. 
At iter 6440/65582, epoch 1, the losses are 4.380 (train). the base losses are 104.096 (train). The time used is 13.772s. 
At iter 6450/65582, epoch 1, the losses are 4.413 (train). the base losses are 104.052 (train). The time used is 14.460s. 
At iter 6450/65582, epoch 1, the losses are 4.344 (test). the base losses are 103.460 (test). 
At iter 6460/65582, epoch 1, the losses are 4.351 (train). the base losses are 102.703 (train). The time used is 16.593s. 
At iter 6470/65582, epoch 1, the losses are 4.402 (train). the base losses are 103.870 (train). The time used is 13.477s. 
At iter 6480/65582, epoch 1, the losses are 4.349 (train). the base losses are 103.473 (train). The time used is 8.847s. 
At iter 6490/65582, epoch 1, the losses are 4.359 (train). the base losses are 103.228 (train). The time used is 13.166s. 
At iter 6500/65582, epoch 1, the losses are 4.345 (train). the base losses are 102.583 (train). The time used is 10.605s. 
At iter 6500/65582, epoch 1, the losses are 4.383 (test). the base losses are 105.718 (test). 
At iter 6510/65582, epoch 1, the losses are 4.402 (train). the base losses are 104.465 (train). The time used is 18.451s. 
At iter 6520/65582, epoch 1, the losses are 4.347 (train). the base losses are 103.743 (train). The time used is 11.637s. 
At iter 6530/65582, epoch 1, the losses are 4.294 (train). the base losses are 103.550 (train). The time used is 17.453s. 
At iter 6540/65582, epoch 1, the losses are 4.366 (train). the base losses are 103.493 (train). The time used is 14.500s. 
At iter 6550/65582, epoch 1, the losses are 4.369 (train). the base losses are 103.808 (train). The time used is 12.993s. 
At iter 6550/65582, epoch 1, the losses are 4.355 (test). the base losses are 102.212 (test). 
At iter 6560/65582, epoch 1, the losses are 4.368 (train). the base losses are 102.895 (train). The time used is 27.073s. 
At iter 6570/65582, epoch 1, the losses are 4.319 (train). the base losses are 103.913 (train). The time used is 10.281s. 
At iter 6580/65582, epoch 1, the losses are 4.350 (train). the base losses are 103.901 (train). The time used is 19.648s. 
At iter 6590/65582, epoch 1, the losses are 4.307 (train). the base losses are 105.371 (train). The time used is 11.003s. 
At iter 6600/65582, epoch 1, the losses are 4.388 (train). the base losses are 103.055 (train). The time used is 9.496s. 
At iter 6600/65582, epoch 1, the losses are 4.362 (test). the base losses are 104.797 (test). 
At iter 6610/65582, epoch 1, the losses are 4.352 (train). the base losses are 104.441 (train). The time used is 22.679s. 
At iter 6620/65582, epoch 1, the losses are 4.341 (train). the base losses are 102.262 (train). The time used is 13.946s. 
At iter 6630/65582, epoch 1, the losses are 4.342 (train). the base losses are 103.217 (train). The time used is 12.911s. 
At iter 6640/65582, epoch 1, the losses are 4.349 (train). the base losses are 104.590 (train). The time used is 13.603s. 
At iter 6650/65582, epoch 1, the losses are 4.319 (train). the base losses are 101.491 (train). The time used is 10.464s. 
At iter 6650/65582, epoch 1, the losses are 4.370 (test). the base losses are 105.724 (test). 
At iter 6660/65582, epoch 1, the losses are 4.312 (train). the base losses are 103.269 (train). The time used is 23.259s. 
At iter 6670/65582, epoch 1, the losses are 4.352 (train). the base losses are 103.154 (train). The time used is 16.910s. 
At iter 6680/65582, epoch 1, the losses are 4.354 (train). the base losses are 102.802 (train). The time used is 10.630s. 
At iter 6690/65582, epoch 1, the losses are 4.305 (train). the base losses are 103.336 (train). The time used is 10.295s. 
At iter 6700/65582, epoch 1, the losses are 4.332 (train). the base losses are 102.646 (train). The time used is 13.094s. 
At iter 6700/65582, epoch 1, the losses are 4.351 (test). the base losses are 102.001 (test). 
At iter 6710/65582, epoch 1, the losses are 4.355 (train). the base losses are 103.922 (train). The time used is 16.968s. 
At iter 6720/65582, epoch 1, the losses are 4.372 (train). the base losses are 103.652 (train). The time used is 9.745s. 
At iter 6730/65582, epoch 1, the losses are 4.344 (train). the base losses are 102.802 (train). The time used is 14.631s. 
At iter 6740/65582, epoch 1, the losses are 4.349 (train). the base losses are 103.425 (train). The time used is 13.065s. 
At iter 6750/65582, epoch 1, the losses are 4.379 (train). the base losses are 103.525 (train). The time used is 13.768s. 
At iter 6750/65582, epoch 1, the losses are 4.403 (test). the base losses are 102.386 (test). 
At iter 6760/65582, epoch 1, the losses are 4.373 (train). the base losses are 102.635 (train). The time used is 20.734s. 
At iter 6770/65582, epoch 1, the losses are 4.390 (train). the base losses are 103.888 (train). The time used is 19.086s. 
At iter 6780/65582, epoch 1, the losses are 4.327 (train). the base losses are 103.266 (train). The time used is 13.684s. 
At iter 6790/65582, epoch 1, the losses are 4.308 (train). the base losses are 102.342 (train). The time used is 14.298s. 
