Running prime number generator program on 5 CPU cores
cuda
{'nfeature': 19, 'ndim': 512, 'dropout': 0.5, 'n_layer': 8, 'n_head': 8, 'is_mask': True, 'is_bias': True, 'block_size': 256, 'batch_size': 64, 'move_step': 10, 'fs': 90, 'target_dim': 19, 'k': 6}
DisMSELoss_step10_dis6_nlay8_ndim512
8116 12349
number of parameters: 25.24M
The current lr is [0.0001].
At iter 2/8116, epoch 1, the losses are 0.224 (train). the base losses are 0.129 (train). The time used is 28.377s. 
At iter 3194/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.127 (train). The time used is 22.234s. 
At iter 3196/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.109 (train). The time used is 22.886s. 
At iter 3198/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.121 (train). The time used is 20.066s. 
At iter 3200/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.133 (train). The time used is 17.853s. 
At iter 3200/8116, epoch 1, the losses are 0.170 (test). the base losses are 0.113 (test). 
At iter 3202/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.121 (train). The time used is 24.182s. 
At iter 3204/8116, epoch 1, the losses are 0.169 (train). the base losses are 0.120 (train). The time used is 28.941s. 
At iter 3206/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.120 (train). The time used is 26.802s. 
At iter 3208/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.118 (train). The time used is 20.244s. 
At iter 3210/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.122 (train). The time used is 19.771s. 
At iter 3212/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.126 (train). The time used is 25.891s. 
At iter 3214/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.135 (train). The time used is 20.028s. 
At iter 3216/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.117 (train). The time used is 21.625s. 
At iter 3218/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.112 (train). The time used is 17.021s. 
At iter 3220/8116, epoch 1, the losses are 0.156 (train). the base losses are 0.113 (train). The time used is 19.930s. 
At iter 3222/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.124 (train). The time used is 16.812s. 
At iter 3224/8116, epoch 1, the losses are 0.172 (train). the base losses are 0.117 (train). The time used is 19.388s. 
At iter 3226/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.114 (train). The time used is 24.361s. 
At iter 3228/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.117 (train). The time used is 21.240s. 
At iter 3230/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.116 (train). The time used is 21.570s. 
At iter 3232/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.122 (train). The time used is 18.116s. 
At iter 3234/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.122 (train). The time used is 21.627s. 
At iter 3236/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.117 (train). The time used is 22.017s. 
At iter 3238/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.122 (train). The time used is 16.507s. 
At iter 3240/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.117 (train). The time used is 20.187s. 
At iter 3242/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.110 (train). The time used is 19.008s. 
At iter 3244/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.112 (train). The time used is 17.863s. 
At iter 3246/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.120 (train). The time used is 22.237s. 
At iter 3248/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.124 (train). The time used is 24.045s. 
At iter 3250/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.109 (train). The time used is 21.362s. 
At iter 3250/8116, epoch 1, the losses are 0.171 (test). the base losses are 0.120 (test). 
At iter 3252/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.120 (train). The time used is 26.004s. 
At iter 3254/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.119 (train). The time used is 17.159s. 
At iter 3256/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.121 (train). The time used is 20.928s. 
At iter 3258/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.118 (train). The time used is 15.205s. 
At iter 3260/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.122 (train). The time used is 15.925s. 
At iter 3262/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.115 (train). The time used is 18.025s. 
At iter 3264/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.109 (train). The time used is 22.639s. 
At iter 3266/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.117 (train). The time used is 19.518s. 
At iter 3268/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.124 (train). The time used is 17.450s. 
At iter 3270/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.117 (train). The time used is 24.795s. 
At iter 3272/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.120 (train). The time used is 18.421s. 
At iter 3274/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.114 (train). The time used is 27.331s. 
At iter 3276/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.111 (train). The time used is 27.696s. 
At iter 3278/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.124 (train). The time used is 16.620s. 
At iter 3280/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.120 (train). The time used is 22.373s. 
At iter 3282/8116, epoch 1, the losses are 0.161 (train). the base losses are 0.121 (train). The time used is 22.487s. 
At iter 3284/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.116 (train). The time used is 19.305s. 
At iter 3286/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.124 (train). The time used is 18.438s. 
At iter 3288/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.120 (train). The time used is 14.879s. 
At iter 3290/8116, epoch 1, the losses are 0.161 (train). the base losses are 0.114 (train). The time used is 34.268s. 
At iter 3292/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.111 (train). The time used is 14.164s. 
At iter 3294/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.125 (train). The time used is 25.780s. 
At iter 3296/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.128 (train). The time used is 23.103s. 
At iter 3298/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.119 (train). The time used is 16.443s. 
At iter 3300/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.115 (train). The time used is 22.085s. 
At iter 3300/8116, epoch 1, the losses are 0.184 (test). the base losses are 0.114 (test). 
At iter 3302/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.122 (train). The time used is 22.249s. 
At iter 3304/8116, epoch 1, the losses are 0.169 (train). the base losses are 0.120 (train). The time used is 17.521s. 
At iter 3306/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.123 (train). The time used is 16.518s. 
At iter 3308/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.112 (train). The time used is 25.153s. 
At iter 3310/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.122 (train). The time used is 25.936s. 
At iter 3312/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.121 (train). The time used is 14.080s. 
At iter 3314/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.120 (train). The time used is 21.134s. 
At iter 3316/8116, epoch 1, the losses are 0.169 (train). the base losses are 0.127 (train). The time used is 23.401s. 
At iter 3318/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.123 (train). The time used is 22.605s. 
At iter 3320/8116, epoch 1, the losses are 0.157 (train). the base losses are 0.114 (train). The time used is 20.985s. 
At iter 3322/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.120 (train). The time used is 23.045s. 
At iter 3324/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.112 (train). The time used is 22.273s. 
At iter 3326/8116, epoch 1, the losses are 0.160 (train). the base losses are 0.113 (train). The time used is 19.392s. 
At iter 3328/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.123 (train). The time used is 23.377s. 
At iter 3330/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.125 (train). The time used is 22.450s. 
At iter 3332/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.121 (train). The time used is 18.573s. 
At iter 3334/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.117 (train). The time used is 24.450s. 
At iter 3336/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.127 (train). The time used is 19.359s. 
At iter 3338/8116, epoch 1, the losses are 0.169 (train). the base losses are 0.119 (train). The time used is 23.630s. 
At iter 3340/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.126 (train). The time used is 23.411s. 
At iter 3342/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.112 (train). The time used is 23.793s. 
At iter 3344/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.119 (train). The time used is 18.544s. 
At iter 3346/8116, epoch 1, the losses are 0.173 (train). the base losses are 0.116 (train). The time used is 18.400s. 
At iter 3348/8116, epoch 1, the losses are 0.171 (train). the base losses are 0.120 (train). The time used is 20.513s. 
At iter 3350/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.113 (train). The time used is 25.461s. 
At iter 3350/8116, epoch 1, the losses are 0.179 (test). the base losses are 0.109 (test). 
At iter 3352/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.109 (train). The time used is 22.488s. 
At iter 3354/8116, epoch 1, the losses are 0.173 (train). the base losses are 0.119 (train). The time used is 18.575s. 
At iter 3356/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.112 (train). The time used is 24.253s. 
At iter 3358/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.119 (train). The time used is 20.488s. 
At iter 3360/8116, epoch 1, the losses are 0.169 (train). the base losses are 0.118 (train). The time used is 21.931s. 
At iter 3362/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.114 (train). The time used is 16.270s. 
At iter 3364/8116, epoch 1, the losses are 0.169 (train). the base losses are 0.119 (train). The time used is 14.726s. 
At iter 3366/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.119 (train). The time used is 22.098s. 
At iter 3368/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.107 (train). The time used is 20.189s. 
At iter 3370/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.118 (train). The time used is 14.814s. 
At iter 3372/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.124 (train). The time used is 13.694s. 
At iter 3374/8116, epoch 1, the losses are 0.172 (train). the base losses are 0.119 (train). The time used is 20.839s. 
At iter 3376/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.125 (train). The time used is 25.537s. 
At iter 3378/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.109 (train). The time used is 22.833s. 
At iter 3380/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.113 (train). The time used is 18.493s. 
At iter 3382/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.123 (train). The time used is 19.649s. 
At iter 3384/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.121 (train). The time used is 22.524s. 
At iter 3386/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.114 (train). The time used is 18.041s. 
At iter 3388/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.127 (train). The time used is 24.697s. 
At iter 3390/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.121 (train). The time used is 20.346s. 
At iter 3392/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.122 (train). The time used is 15.856s. 
At iter 3394/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.124 (train). The time used is 17.296s. 
At iter 3396/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.120 (train). The time used is 23.357s. 
At iter 3398/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.115 (train). The time used is 20.808s. 
At iter 3400/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.114 (train). The time used is 15.319s. 
At iter 3400/8116, epoch 1, the losses are 0.175 (test). the base losses are 0.121 (test). 
At iter 3402/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.115 (train). The time used is 22.115s. 
At iter 3404/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.115 (train). The time used is 22.424s. 
At iter 3406/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.128 (train). The time used is 20.381s. 
At iter 3408/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.120 (train). The time used is 16.860s. 
At iter 3410/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.117 (train). The time used is 22.283s. 
At iter 3412/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.116 (train). The time used is 22.078s. 
At iter 3414/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.127 (train). The time used is 17.290s. 
At iter 3416/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.123 (train). The time used is 22.292s. 
At iter 3418/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.120 (train). The time used is 21.399s. 
At iter 3420/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.133 (train). The time used is 18.015s. 
At iter 3422/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.122 (train). The time used is 20.460s. 
At iter 3424/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.123 (train). The time used is 19.127s. 
At iter 3426/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.119 (train). The time used is 13.469s. 
At iter 3428/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.122 (train). The time used is 19.333s. 
At iter 3430/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.120 (train). The time used is 16.572s. 
At iter 3432/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.113 (train). The time used is 18.352s. 
At iter 3434/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.117 (train). The time used is 15.386s. 
At iter 3436/8116, epoch 1, the losses are 0.160 (train). the base losses are 0.106 (train). The time used is 22.759s. 
At iter 3438/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.124 (train). The time used is 14.328s. 
At iter 3440/8116, epoch 1, the losses are 0.160 (train). the base losses are 0.126 (train). The time used is 20.364s. 
At iter 3442/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.109 (train). The time used is 16.211s. 
At iter 3444/8116, epoch 1, the losses are 0.161 (train). the base losses are 0.114 (train). The time used is 22.002s. 
At iter 3446/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.115 (train). The time used is 24.015s. 
At iter 3448/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.122 (train). The time used is 27.988s. 
At iter 3450/8116, epoch 1, the losses are 0.161 (train). the base losses are 0.115 (train). The time used is 16.750s. 
At iter 3450/8116, epoch 1, the losses are 0.186 (test). the base losses are 0.129 (test). 
At iter 3452/8116, epoch 1, the losses are 0.169 (train). the base losses are 0.119 (train). The time used is 25.886s. 
At iter 3454/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.118 (train). The time used is 20.631s. 
At iter 3456/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.111 (train). The time used is 19.609s. 
At iter 3458/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.114 (train). The time used is 23.229s. 
At iter 3460/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.127 (train). The time used is 15.029s. 
At iter 3462/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.122 (train). The time used is 17.285s. 
At iter 3464/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.114 (train). The time used is 16.828s. 
At iter 3466/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.119 (train). The time used is 24.244s. 
At iter 3468/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.117 (train). The time used is 23.285s. 
At iter 3470/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.120 (train). The time used is 19.469s. 
At iter 3472/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.112 (train). The time used is 21.454s. 
At iter 3474/8116, epoch 1, the losses are 0.161 (train). the base losses are 0.115 (train). The time used is 24.125s. 
At iter 3476/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.128 (train). The time used is 17.111s. 
At iter 3478/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.114 (train). The time used is 24.177s. 
At iter 3480/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.122 (train). The time used is 17.959s. 
At iter 3482/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.116 (train). The time used is 25.026s. 
At iter 3484/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.120 (train). The time used is 21.081s. 
At iter 3486/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.126 (train). The time used is 22.018s. 
At iter 3488/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.109 (train). The time used is 23.580s. 
At iter 3490/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.122 (train). The time used is 18.164s. 
At iter 3492/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.118 (train). The time used is 20.068s. 
At iter 3494/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.108 (train). The time used is 17.160s. 
At iter 3496/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.125 (train). The time used is 19.673s. 
At iter 3498/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.121 (train). The time used is 18.908s. 
At iter 3500/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.114 (train). The time used is 15.959s. 
At iter 3500/8116, epoch 1, the losses are 0.173 (test). the base losses are 0.107 (test). 
At iter 3502/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.112 (train). The time used is 18.394s. 
At iter 3504/8116, epoch 1, the losses are 0.161 (train). the base losses are 0.112 (train). The time used is 21.244s. 
At iter 3506/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.117 (train). The time used is 14.892s. 
At iter 3508/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.118 (train). The time used is 16.162s. 
At iter 3510/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.117 (train). The time used is 19.213s. 
At iter 3512/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.119 (train). The time used is 20.370s. 
At iter 3514/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.117 (train). The time used is 21.142s. 
At iter 3516/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.112 (train). The time used is 21.706s. 
At iter 3518/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.120 (train). The time used is 21.127s. 
At iter 3520/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.117 (train). The time used is 22.682s. 
At iter 3522/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.120 (train). The time used is 23.362s. 
At iter 3524/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.116 (train). The time used is 16.109s. 
At iter 3526/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.114 (train). The time used is 17.633s. 
At iter 3528/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.118 (train). The time used is 13.768s. 
At iter 3530/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.124 (train). The time used is 15.889s. 
At iter 3532/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.119 (train). The time used is 19.230s. 
At iter 3534/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.129 (train). The time used is 19.958s. 
At iter 3536/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.120 (train). The time used is 21.342s. 
At iter 3538/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.121 (train). The time used is 24.511s. 
At iter 3540/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.113 (train). The time used is 21.197s. 
At iter 3542/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.113 (train). The time used is 25.780s. 
At iter 3544/8116, epoch 1, the losses are 0.160 (train). the base losses are 0.117 (train). The time used is 20.813s. 
At iter 3546/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.126 (train). The time used is 20.934s. 
At iter 3548/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.125 (train). The time used is 26.070s. 
At iter 3550/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.117 (train). The time used is 21.341s. 
At iter 3550/8116, epoch 1, the losses are 0.172 (test). the base losses are 0.126 (test). 
At iter 3552/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.127 (train). The time used is 20.059s. 
At iter 3554/8116, epoch 1, the losses are 0.159 (train). the base losses are 0.103 (train). The time used is 25.564s. 
At iter 3556/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.115 (train). The time used is 18.483s. 
At iter 3558/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.119 (train). The time used is 17.166s. 
At iter 3560/8116, epoch 1, the losses are 0.161 (train). the base losses are 0.116 (train). The time used is 16.377s. 
At iter 3562/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.103 (train). The time used is 29.608s. 
At iter 3564/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.109 (train). The time used is 20.355s. 
At iter 3566/8116, epoch 1, the losses are 0.161 (train). the base losses are 0.122 (train). The time used is 18.983s. 
At iter 3568/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.120 (train). The time used is 22.263s. 
At iter 3570/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.121 (train). The time used is 17.781s. 
At iter 3572/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.119 (train). The time used is 25.700s. 
At iter 3574/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.121 (train). The time used is 20.348s. 
At iter 3576/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.118 (train). The time used is 14.859s. 
At iter 3578/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.110 (train). The time used is 17.275s. 
At iter 3580/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.121 (train). The time used is 15.801s. 
At iter 3582/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.126 (train). The time used is 18.958s. 
At iter 3584/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.122 (train). The time used is 13.781s. 
At iter 3586/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.123 (train). The time used is 17.037s. 
At iter 3588/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.113 (train). The time used is 17.235s. 
At iter 3590/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.114 (train). The time used is 15.250s. 
At iter 3592/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.119 (train). The time used is 29.165s. 
At iter 3594/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.115 (train). The time used is 23.586s. 
At iter 3596/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.112 (train). The time used is 17.159s. 
At iter 3598/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.121 (train). The time used is 17.225s. 
At iter 3600/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.127 (train). The time used is 21.791s. 
At iter 3600/8116, epoch 1, the losses are 0.179 (test). the base losses are 0.123 (test). 
At iter 3602/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.119 (train). The time used is 27.851s. 
At iter 3604/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.116 (train). The time used is 20.248s. 
At iter 3606/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.132 (train). The time used is 17.164s. 
At iter 3608/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.122 (train). The time used is 24.271s. 
At iter 3610/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.122 (train). The time used is 23.563s. 
At iter 3612/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.118 (train). The time used is 19.390s. 
At iter 3614/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.119 (train). The time used is 21.806s. 
At iter 3616/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.115 (train). The time used is 17.923s. 
At iter 3618/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.120 (train). The time used is 17.961s. 
At iter 3620/8116, epoch 1, the losses are 0.160 (train). the base losses are 0.119 (train). The time used is 24.425s. 
At iter 3622/8116, epoch 1, the losses are 0.161 (train). the base losses are 0.122 (train). The time used is 18.220s. 
At iter 3624/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.123 (train). The time used is 19.212s. 
At iter 3626/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.115 (train). The time used is 16.509s. 
At iter 3628/8116, epoch 1, the losses are 0.163 (train). the base losses are 0.113 (train). The time used is 20.540s. 
At iter 3630/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.116 (train). The time used is 24.558s. 
At iter 3632/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.119 (train). The time used is 22.648s. 
At iter 3634/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.121 (train). The time used is 23.284s. 
At iter 3636/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.105 (train). The time used is 23.099s. 
At iter 3638/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.119 (train). The time used is 18.029s. 
At iter 3640/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.114 (train). The time used is 16.990s. 
At iter 3642/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.118 (train). The time used is 15.980s. 
At iter 3644/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.120 (train). The time used is 19.003s. 
At iter 3646/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.119 (train). The time used is 19.228s. 
At iter 3648/8116, epoch 1, the losses are 0.172 (train). the base losses are 0.115 (train). The time used is 25.920s. 
At iter 3650/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.121 (train). The time used is 29.292s. 
At iter 3650/8116, epoch 1, the losses are 0.179 (test). the base losses are 0.114 (test). 
At iter 3652/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.120 (train). The time used is 26.757s. 
At iter 3654/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.107 (train). The time used is 15.847s. 
At iter 3656/8116, epoch 1, the losses are 0.162 (train). the base losses are 0.119 (train). The time used is 20.967s. 
At iter 3658/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.124 (train). The time used is 19.210s. 
At iter 3660/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.118 (train). The time used is 19.388s. 
At iter 3662/8116, epoch 1, the losses are 0.169 (train). the base losses are 0.118 (train). The time used is 20.546s. 
At iter 3664/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.120 (train). The time used is 26.894s. 
At iter 3666/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.111 (train). The time used is 16.691s. 
At iter 3668/8116, epoch 1, the losses are 0.169 (train). the base losses are 0.123 (train). The time used is 14.127s. 
At iter 3670/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.120 (train). The time used is 25.068s. 
At iter 3672/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.113 (train). The time used is 19.653s. 
At iter 3674/8116, epoch 1, the losses are 0.170 (train). the base losses are 0.120 (train). The time used is 20.272s. 
At iter 3676/8116, epoch 1, the losses are 0.165 (train). the base losses are 0.120 (train). The time used is 11.353s. 
At iter 3678/8116, epoch 1, the losses are 0.171 (train). the base losses are 0.122 (train). The time used is 17.993s. 
At iter 3680/8116, epoch 1, the losses are 0.169 (train). the base losses are 0.121 (train). The time used is 16.513s. 
At iter 3682/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.121 (train). The time used is 22.436s. 
At iter 3684/8116, epoch 1, the losses are 0.160 (train). the base losses are 0.112 (train). The time used is 15.879s. 
At iter 3686/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.126 (train). The time used is 16.699s. 
At iter 3688/8116, epoch 1, the losses are 0.164 (train). the base losses are 0.122 (train). The time used is 20.659s. 
At iter 3690/8116, epoch 1, the losses are 0.168 (train). the base losses are 0.126 (train). The time used is 22.838s. 
At iter 3692/8116, epoch 1, the losses are 0.167 (train). the base losses are 0.112 (train). The time used is 21.955s. 
At iter 3694/8116, epoch 1, the losses are 0.166 (train). the base losses are 0.121 (train). The time used is 12.142s. 
